Module Name,File Path,Language,Lines of Code,Total Lines,File Size,Last Modified,Primary Purpose
Other,"WebVella.Erp.ConsoleApp/Program.cs",C#,120,161,5054,2025-11-19,"Source File"
Other,"WebVella.Erp.ConsoleApp/RoleRecordHooks.cs",C#,35,43,1291,2025-11-19,"Source File"
Other,"WebVella.Erp.ConsoleApp/StringExtensions.cs",C#,15,17,556,2025-11-19,"Source File"
Other,"WebVella.Erp.ConsoleApp/UserRecordHooks.cs",C#,87,97,2447,2025-11-19,"Source File"
WebVella.Erp.Plugins.Crm,"WebVella.Erp.Plugins.Crm/CrmPlugin._.cs",C#,57,103,2908,2025-11-19,"Source File"
WebVella.Erp.Plugins.Crm,"WebVella.Erp.Plugins.Crm/CrmPlugin.cs",C#,20,23,481,2025-11-19,"Source File"
WebVella.Erp.Plugins.Crm,"WebVella.Erp.Plugins.Crm/Model/PluginSettings.cs",C#,9,10,187,2025-11-19,"Source File"
WebVella.Erp.Plugins.Mail,"WebVella.Erp.Plugins.Mail/Api/AutoMapper/AutoMapperConfiguration.cs",C#,27,34,791,2025-11-19,"Source File"
WebVella.Erp.Plugins.Mail,"WebVella.Erp.Plugins.Mail/Api/AutoMapper/EmailProfile.cs",C#,68,75,2823,2025-11-19,"Source File"
WebVella.Erp.Plugins.Mail,"WebVella.Erp.Plugins.Mail/Api/AutoMapper/SmtpServiceProfile.cs",C#,58,64,2307,2025-11-19,"Source File"
WebVella.Erp.Plugins.Mail,"WebVella.Erp.Plugins.Mail/Api/Email.cs",C#,43,60,1824,2025-11-19,"Source File"
WebVella.Erp.Plugins.Mail,"WebVella.Erp.Plugins.Mail/Api/EmailAddress.cs",C#,27,33,672,2025-11-19,"Source File"
WebVella.Erp.Plugins.Mail,"WebVella.Erp.Plugins.Mail/Api/EmailPriority.cs",C#,9,9,116,2025-11-19,"Source File"
WebVella.Erp.Plugins.Mail,"WebVella.Erp.Plugins.Mail/Api/EmailServiceManager.cs",C#,96,114,2925,2025-11-19,"Business Logic Manager"
WebVella.Erp.Plugins.Mail,"WebVella.Erp.Plugins.Mail/Api/EmailStatus.cs",C#,9,9,119,2025-11-19,"Source File"
WebVella.Erp.Plugins.Mail,"WebVella.Erp.Plugins.Mail/Api/SmtpService.cs",C#,757,947,30460,2025-11-19,"Source File"
WebVella.Erp.Plugins.Mail,"WebVella.Erp.Plugins.Mail/Hooks/Api/SmtpServiceRecordHook.cs",C#,46,53,1661,2025-11-19,"Hook Handler"
WebVella.Erp.Plugins.Mail,"WebVella.Erp.Plugins.Mail/Hooks/Page/EmailSendNow.cs",C#,20,21,577,2025-11-19,"Hook Handler"
WebVella.Erp.Plugins.Mail,"WebVella.Erp.Plugins.Mail/Hooks/Page/TestSmtpService.cs",C#,27,29,766,2025-11-19,"Hook Handler"
WebVella.Erp.Plugins.Mail,"WebVella.Erp.Plugins.Mail/Jobs/ProcessSmtpQueueJob.cs",C#,17,18,445,2025-11-19,"Background Job"
WebVella.Erp.Plugins.Mail,"WebVella.Erp.Plugins.Mail/MailPlugin.20190215.cs",C#,5171,5499,216824,2025-11-19,"Source File"
WebVella.Erp.Plugins.Mail,"WebVella.Erp.Plugins.Mail/MailPlugin.20190419.cs",C#,386,426,19001,2025-11-19,"Source File"
WebVella.Erp.Plugins.Mail,"WebVella.Erp.Plugins.Mail/MailPlugin.20190420.cs",C#,67,72,4330,2025-11-19,"Source File"
WebVella.Erp.Plugins.Mail,"WebVella.Erp.Plugins.Mail/MailPlugin.20190422.cs",C#,83,90,5389,2025-11-19,"Source File"
WebVella.Erp.Plugins.Mail,"WebVella.Erp.Plugins.Mail/MailPlugin.20190529.cs",C#,40,43,1477,2025-11-19,"Source File"
WebVella.Erp.Plugins.Mail,"WebVella.Erp.Plugins.Mail/MailPlugin.20200610.cs",C#,28,31,973,2025-11-19,"Source File"
WebVella.Erp.Plugins.Mail,"WebVella.Erp.Plugins.Mail/MailPlugin.20200611.cs",C#,57,60,4021,2025-11-19,"Source File"
WebVella.Erp.Plugins.Mail,"WebVella.Erp.Plugins.Mail/MailPlugin._.cs",C#,196,230,5531,2025-11-19,"Source File"
WebVella.Erp.Plugins.Mail,"WebVella.Erp.Plugins.Mail/MailPlugin.cs",C#,74,90,2817,2025-11-19,"Source File"
WebVella.Erp.Plugins.Mail,"WebVella.Erp.Plugins.Mail/Services/SmtpInternalService.cs",C#,780,880,26668,2025-11-19,"Service Layer"
WebVella.Erp.Plugins.MicrosoftCDM,"WebVella.Erp.Plugins.MicrosoftCDM/MicrosoftCDMPlugin._.cs",C#,58,106,2960,2025-11-19,"Source File"
WebVella.Erp.Plugins.MicrosoftCDM,"WebVella.Erp.Plugins.MicrosoftCDM/MicrosoftCDMPlugin.cs",C#,19,23,476,2025-11-19,"Source File"
WebVella.Erp.Plugins.MicrosoftCDM,"WebVella.Erp.Plugins.MicrosoftCDM/Model/PluginSettings.cs",C#,9,10,196,2025-11-19,"Source File"
WebVella.Erp.Plugins.Next,"WebVella.Erp.Plugins.Next/Configuration.cs",C#,20,24,1234,2025-11-19,"Source File"
WebVella.Erp.Plugins.Next,"WebVella.Erp.Plugins.Next/Hooks/Api/AccountHook.cs",C#,20,22,710,2025-11-19,"Hook Handler"
WebVella.Erp.Plugins.Next,"WebVella.Erp.Plugins.Next/Hooks/Api/CaseHook.cs",C#,20,22,698,2025-11-19,"Hook Handler"
WebVella.Erp.Plugins.Next,"WebVella.Erp.Plugins.Next/Hooks/Api/ContactHook.cs",C#,20,22,710,2025-11-19,"Hook Handler"
WebVella.Erp.Plugins.Next,"WebVella.Erp.Plugins.Next/Hooks/Api/TaskHook.cs",C#,20,22,698,2025-11-19,"Hook Handler"
WebVella.Erp.Plugins.Next,"WebVella.Erp.Plugins.Next/Model/PluginSettings.cs",C#,9,10,188,2025-11-19,"Source File"
WebVella.Erp.Plugins.Next,"WebVella.Erp.Plugins.Next/NextPlugin.20190203.cs",C#,10674,11502,412026,2025-11-19,"Source File"
WebVella.Erp.Plugins.Next,"WebVella.Erp.Plugins.Next/NextPlugin.20190204.cs",C#,2424,2663,105825,2025-11-19,"Source File"
WebVella.Erp.Plugins.Next,"WebVella.Erp.Plugins.Next/NextPlugin.20190205.cs",C#,73,81,2941,2025-11-19,"Source File"
WebVella.Erp.Plugins.Next,"WebVella.Erp.Plugins.Next/NextPlugin.20190206.cs",C#,1259,1396,55683,2025-11-19,"Source File"
WebVella.Erp.Plugins.Next,"WebVella.Erp.Plugins.Next/NextPlugin.20190222.cs",C#,149,159,5102,2025-11-19,"Source File"
WebVella.Erp.Plugins.Next,"WebVella.Erp.Plugins.Next/NextPlugin._.cs",C#,159,208,5326,2025-11-19,"Source File"
WebVella.Erp.Plugins.Next,"WebVella.Erp.Plugins.Next/NextPlugin.cs",C#,19,27,617,2025-11-19,"Source File"
WebVella.Erp.Plugins.Next,"WebVella.Erp.Plugins.Next/Services/SearchService.cs",C#,240,288,8816,2025-11-19,"Service Layer"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/Components/HookMetaHead/HookMetaHead.cs",C#,34,44,1115,2025-11-19,"UI Component"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/Components/PcFeedList/PcFeedList.cs",C#,120,130,4332,2025-11-19,"UI Component"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/Components/PcPostList/PcPostList.cs",C#,151,167,5768,2025-11-19,"UI Component"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/Components/PcProjectWidgetBudgetChart/PcProjectWidgetBudgetChart.cs",C#,165,189,6382,2025-11-19,"UI Component"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/Components/PcProjectWidgetTaskDistribution/PcProjectWidgetTaskDistribution.cs",C#,165,189,6464,2025-11-19,"UI Component"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/Components/PcProjectWidgetTasksChart/PcProjectWidgetTasksChart.cs",C#,131,153,4997,2025-11-19,"UI Component"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/Components/PcProjectWidgetTasksPriorityChart/PcProjectWidgetTasksPriorityChart.cs",C#,141,161,5236,2025-11-19,"UI Component"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/Components/PcProjectWidgetTasksQueue/PcProjectWidgetTasksQueue.cs",C#,134,154,5347,2025-11-19,"UI Component"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/Components/PcProjectWidgetTimesheet/PcProjectWidgetTimesheet.cs",C#,213,240,8823,2025-11-19,"UI Component"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/Components/PcReportAccountMonthlyTimelogs/PcReportAccountMonthlyTimelogs.cs",C#,144,166,5761,2025-11-19,"UI Component"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/Components/PcTaskRepeatRecurrenceSet/PcTaskRepeatRecurrenceSet.cs",C#,128,141,5294,2025-11-19,"UI Component"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/Components/PcTimelogList/PcTimelogList.cs",C#,149,161,5786,2025-11-19,"UI Component"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/Controllers/ProjectController.cs",C#,400,498,13333,2025-11-19,"API Controller"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/Datasource/MonthSelectOptions.cs",C#,36,41,1148,2025-11-19,"Source File"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/Datasource/TrackTimeTasks.cs",C#,57,66,2599,2025-11-19,"Source File"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/Hooks/Api/Comment.cs",C#,19,23,634,2025-11-19,"Hook Handler"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/Hooks/Api/Task.cs",C#,27,31,1007,2025-11-19,"Hook Handler"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/Hooks/Api/Timelog.cs",C#,24,28,768,2025-11-19,"Hook Handler"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/Hooks/Page/PageHook.cs",C#,35,49,1197,2025-11-19,"Hook Handler"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/Hooks/Page/SetTaskRecurrence.cs",C#,16,18,477,2025-11-19,"Hook Handler"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/Hooks/Page/_TimeTrackCreateLog.cs",C#,28,32,793,2025-11-19,"Hook Handler"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/Jobs/StartTasksOnStartDate.cs",C#,31,32,954,2025-11-19,"Background Job"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/Model/PluginSettings.cs",C#,9,10,191,2025-11-19,"Source File"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/Model/TasksQueueType.cs",C#,22,23,562,2025-11-19,"Source File"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/ProjectPlugin.20190203.cs",C#,10341,11035,502948,2025-11-19,"Source File"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/ProjectPlugin.20190205.cs",C#,326,357,17195,2025-11-19,"Source File"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/ProjectPlugin.20190206.cs",C#,127,144,6585,2025-11-19,"Source File"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/ProjectPlugin.20190207.cs",C#,67,79,2897,2025-11-19,"Source File"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/ProjectPlugin.20190208.cs",C#,40,47,4147,2025-11-19,"Source File"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/ProjectPlugin.20190222.cs",C#,1266,1356,84631,2025-11-19,"Source File"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/ProjectPlugin.20211012.cs",C#,1338,1426,85923,2025-11-19,"Source File"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/ProjectPlugin.20211013.cs",C#,48,53,1516,2025-11-19,"Source File"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/ProjectPlugin._.cs",C#,217,253,6183,2025-11-19,"Source File"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/ProjectPlugin.cs",C#,60,74,2372,2025-11-19,"Source File"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/Services/BaseService.cs",C#,17,19,652,2025-11-19,"Service Layer"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/Services/CommentService.cs",C#,184,227,8277,2025-11-19,"Service Layer"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/Services/FeedItemService.cs",C#,48,55,1458,2025-11-19,"Service Layer"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/Services/ProjectService.cs",C#,29,37,1083,2025-11-19,"Service Layer"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/Services/RenderService.cs",C#,28,29,784,2025-11-19,"Service Layer"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/Services/ReportService.cs",C#,107,137,4298,2025-11-19,"Service Layer"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/Services/TaskService.cs",C#,492,643,23126,2025-11-19,"Service Layer"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/Services/TimeLogService.cs",C#,311,369,13624,2025-11-19,"Service Layer"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/Utils/EntityRecordUtils.cs",C#,38,43,1410,2025-11-19,"Source File"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/Utils/TimeUtils.cs",C#,59,87,1664,2025-11-19,"Source File"
WebVella.Erp.Plugins.Project,"WebVella.Erp.Plugins.Project/Utils/UrlUtils.cs",C#,21,27,594,2025-11-19,"Source File"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/Components/BodyTopIncludes/BodyTopIncludes.cs",C#,31,40,1225,2025-11-19,"UI Component"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/Components/WvSdkPageSitemap/WvSdkPageSitemap.cs",C#,208,248,7852,2025-11-19,"UI Component"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/Controllers/AdminController.cs",C#,449,522,16559,2025-11-19,"API Controller"
WebVella.Erp.Plugins.SDK,"WebVella.Erp.Plugins.SDK/DataSource/SampleCodeDataSource.cs",C#,1,70,2426,2025-11-19,"Source File"
